
    __( O)>  ● new session · gcp_vertex_ai claude-opus-4-6
   \____)    20260605_347 · /home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/node-remediation-console/source
     L L     goose is ready


I'll start by understanding the project structure and build configuration.
  ────────────────────────────────────────
  ▸ search_available_extensions extensionmanager


  ────────────────────────────────────────
  ▸ manage_extensions extensionmanager
    action: enable
          <MenuToggle
            variant="typeahead"
            ref={toggleRef}
            onClick={() => setOpen(!isOpen)}
            isExpanded={isOpen}
            isFullWidth
          >
            <TextInputGroup isPlain>
              <TextInputGroupMain
                value={filterValue}
                onClick={() => onToggle(!isOpen)}
                onChange={(_, val) => setFilterValue(val)}
                onKeyDown={() => onToggle(true)}
                id="multi-typeahead-select-checkbox-input"
                autoComplete="off"
                innerRef={textInputRef}
                placeholder={t("Filter by label")}
                role="combobox"
                isExpanded={isOpen}
                aria-controls="select-multi-typeahead-checkbox-listbox"
              />
            </TextInputGroup>
          </MenuToggle>
        )}
        maxMenuHeight="25rem"
        isScrollable
        appendTo={() => containerRef.current || document.body}
      >
        {children}
      </Select>
      <FormHelperText>
        <HelperText>
          <HelperTextItem
            variant={validated}
            {...(validated === "error" && { icon: <ExclamationCircleIcon /> })}
          >
            {errorMessage || helpText}
          </HelperTextItem>
        </HelperText>
      </FormHelperText>
    </div>
  );

  return (
    <FormGroup
      fieldId={fieldId}
      label={label}
      isRequired={isRequired}
      labelHelp={labelHelp}
      data-test={`multi-select-${label}`}
    >
      {formContent}
    </FormGroup>
  );
};

export default MultiSelectField;
  ────────────────────────────────────────
  ▸ shell
    command: cat src/components/shared/NumberSpinnerField.tsx

import * as React from "react";
import {
  FormGroup,
  FormHelperText,
  HelperText,
  HelperTextItem,
  NumberInput,
} from "@patternfly/react-core";
import { useField } from "formik";
import toInteger from "lodash-es/toInteger";
import { FieldProps } from "../../copiedFromConsole/formik-fields/field-types";
import { ExclamationCircleIcon } from "@patternfly/react-icons";

type NumberSpinnerFieldProps = FieldProps & {
  min?: number;
  max?: number;
  onChange?: () => void;
  onBlur?: () => void;
};

const NumberSpinnerField: React.FC<NumberSpinnerFieldProps> = ({
  label,
  labelIcon,
  helpText,
  required,
  onChange,
  onBlur,
  ...props
}) => {
  const [field, { touched, error }, { setValue, setTouched }] = useField<
    number | ""
  >(props.name);

  const isValid = !(touched && error);
  const errorMessage = !isValid ? error : "";

  const changeValueBy = (operation: number) => {
    const newValue = toInteger(field.value) + operation;
    setValue(newValue);
    setTouched(true);
    if (onChange) {
      onChange();
    }
    if (onBlur) {
      onBlur();
    }
  };

  const validated = isValid ? "default" : "error";

  return (
    <FormGroup
      fieldId={props.name}
      label={label}
      isRequired={required}
      labelHelp={labelHelp}
    >
      <NumberInput
        name={props.name}
        id={props.name}
        value={field.value}
        onMinus={() => changeValueBy(-1)}
        onPlus={() => changeValueBy(1)}
        onChange={(event) => {
          const target = event.target as HTMLInputElement;
          setValue(target.value === "" ? target.value : +target.value);
          if (onChange) {
            onChange();
          }
        }}
        onBlur={(event) => {
          field.onBlur(event);
          if (onBlur) {
            onBlur();
          }
        }}
        minusBtnAriaLabel="Decrement"
        plusBtnAriaLabel="Increment"
      />
      <FormHelperText>
        <HelperText>
          <HelperTextItem
            variant={validated}
            {...(validated === "error" && { icon: <ExclamationCircleIcon /> })}
          >
            {errorMessage || helpText}
          </HelperTextItem>
        </HelperText>
      </FormHelperText>
    </FormGroup>
  );
};

export default NumberSpinnerField;
  ────────────────────────────────────────
  ▸ shell
    command: cat src/copiedFromConsole/formik-fields/BaseInputField.tsx

import * as React from "react";
import {
  FormGroup,
  FormHelperText,
  HelperText,
  HelperTextItem,
  ValidatedOptions,
} from "@patternfly/react-core";
import { useField } from "formik";
import { BaseInputFieldProps } from "./field-types";
import { useFormikValidationFix } from "../hooks/formik-validation-fix";
import { getFieldId } from "./field-utils";
import { ExclamationCircleIcon } from "@patternfly/react-icons";

const BaseInputField: React.FC<
  BaseInputFieldProps & {
    helperIconText?: string;
    children: (props) => React.ReactNode;
  }
> = ({
  label,
  labelIcon,
  helpText,
  required,
  children,
  name,
  onChange,
  onBlur,
  helpTextInvalid,
  validated,
  ...props
}) => {
  const [field, { touched, error }] = useField({ name, type: "input" });
  const fieldId = getFieldId(name, "input");
  const isValid = !(touched && error);
  const errorMessage = !isValid ? error : "";
  useFormikValidationFix(field.value);

  const isValidated = !isValid ? ValidatedOptions.error : validated;
  return (
    <FormGroup
      fieldId={fieldId}
      label={label}
      isRequired={required}
      labelHelp={labelHelp}
    >
      {children({
        ...field,
        ...props,
        value: field.value || "",
        id: fieldId,
        label,
        validated: isValidated,
        "aria-describedby": helpText ? `${fieldId}-helper` : undefined,
        onChange: (event, value) => {
          field.onChange(event);
          onChange && onChange(event);
        },
        onBlur: (event) => {
          field.onBlur(event);
          onBlur && onBlur(event);
        },
      })}
      <FormHelperText>
        <HelperText>
          <HelperTextItem
            variant={isValidated}
            {...(isValidated === "error" && {
              icon: <ExclamationCircleIcon />,
            })}
          >
            {isValidated === "error"
              ? errorMessage || helpTextInvalid
              : helpText}
          </HelperTextItem>
        </HelperText>
      </FormHelperText>
    </FormGroup>
  );
};

export default BaseInputField;Now let me check the `labelHelp` issue - in PF6, the `FormGroup` `labelHelp` prop was renamed. Let me check:
  ────────────────────────────────────────
  ▸ shell
    command: grep -n "labelHelp" node_modules/@patternfly/react-core/dist/esm/components/Form/FormGroup.d.ts 2>/dev/null || echo "Not found in FormGroup"

12:    labelHelp?: React.ReactElement<any>;OK so `labelHelp` exists in PF6 FormGroup. The issue is that `labelHelp` is used as a variable that doesn't exist in scope. Let me look more carefully:
  ────────────────────────────────────────
  ▸ shell
    command: grep -B5 "labelHelp={labelHelp}" src/components/shared/CheckboxField.tsx

  return (
    <FormGroup
      fieldId={name}
      label={formLabel}
      isRequired={required}
      labelHelp={labelHelp}The variable `labelHelp` is referenced but never declared. Let me check if `labelIcon` was supposed to be used (the prop is destructured from the function args):
  ────────────────────────────────────────
  ▸ shell
    command: grep -n "labelIcon\|labelHelp" src/components/shared/CheckboxField.tsx src/components/shared/MultiSelectField.tsx src/components/shared/NumberSpinnerField.tsx src/copiedFromConsole/formik-fields/BaseInputField.tsx

src/components/shared/CheckboxField.tsx:27:  labelIcon,
src/components/shared/CheckboxField.tsx:41:      labelHelp={labelHelp}
src/components/shared/MultiSelectField.tsx:36:  labelIcon,
src/components/shared/MultiSelectField.tsx:154:      labelHelp={labelHelp}
src/components/shared/NumberSpinnerField.tsx:23:  labelIcon,
src/components/shared/NumberSpinnerField.tsx:56:      labelHelp={labelHelp}
src/copiedFromConsole/formik-fields/BaseInputField.tsx:22:  labelIcon,
src/copiedFromConsole/formik-fields/BaseInputField.tsx:45:      labelHelp={labelHelp}So `labelIcon` is destructured from props, but then `labelHelp={labelHelp}` references an undefined `labelHelp` variable. This looks like a bad migration from PF5 → PF6. In PF5, the prop was `labelIcon`, in PF6 it's `labelHelp`. The migration tool renamed the prop but not the variable reference. The fix is to change `labelHelp={labelHelp}` to `labelHelp={labelIcon}`.

Now let me check the `Select` component issues:
  ────────────────────────────────────────
  ▸ shell
    command: cat src/components/shared/SelectField.tsx

import * as React from "react";
import {
  FormGroup,
  MenuToggle,
  MenuToggleElement,
  Select,
  SelectList,
  SelectOption,
} from "@patternfly/react-core";
import { useField } from "formik";
import { getFieldId } from "../../copiedFromConsole/formik-fields/field-utils";

export type SelectItem = {
  label: string;
  value: string;
};

const isReactElement = (
  item: SelectItem | React.ReactElement
): item is React.ReactElement => {
  return "props" in item;
};

export type SelectFieldProps = {
  name: string;
  label?: string;
  isRequired?: boolean;
  items: (SelectItem | React.ReactElement)[];
  isDisabled?: boolean;
};

const SelectField: React.FC<SelectFieldProps> = ({
  name,
  label,
  isRequired = false,
  items,
  isDisabled = false,
}) => {
  const [{ value }, , { setValue }] = useField(name);
  const [isOpen, setIsOpen] = React.useState(false);
  const fieldId = getFieldId(name, "dropdown");

  const onToggle = () => {
    setIsOpen(!isOpen);
  };

  const onSelect = (e, value) => {
    setIsOpen(false);
    setValue(value);
  };

  const getSelectItems = () => {
    return items.map((item, idx) => {
      if (isReactElement(item)) {
        return item;
      }
      return (
        <SelectOption
          key={idx}
          data-test={`select-${item.label}`}
          value={item.value}
        >
          {item.label}
        </SelectOption>
      );
    });
  };

  const getToggleLabel = () => {
    const selectItem = items.find(
      (item) => !isReactElement(item) && item.value === value
    ) as SelectItem;
    if (selectItem) {
      return selectItem.label;
    }
    return value;
  };

  return (
    <FormGroup fieldId={fieldId} label={label} isRequired={isRequired}>
      <Select
        toggle={(toggleRef: React.Ref<MenuToggleElement>) => (
          <MenuToggle
            ref={toggleRef}
            data-test={`toggle-${label}-select`}
            onClick={onToggle}
            isDisabled={isDisabled}
            isExpanded={isOpen}
            isFullWidth
          >
            {getToggleLabel()}
          </MenuToggle>
        )}
        onOpenChange={setIsOpen}
        onSelect={onSelect}
        isOpen={isOpen}
        readOnly={isDisabled}
      >
        <SelectList>{getSelectItems()}</SelectList>
      </Select>
    </FormGroup>
  );
};

export default SelectField;
  ────────────────────────────────────────
  ▸ shell
    command: grep -n "readOnly" node_modules/@patternfly/react-core/dist/esm/components/Select/Select.d.ts 2>/dev/null

(no output)

Command exited with code 1
  ────────────────────────────────────────
  ▸ shell
    command: cat node_modules/@patternfly/react-core/dist/esm/components/Select/Select.d.ts 2>/dev/null

/// <reference types="react" />
import { MenuProps } from '../Menu';
import { PopperOptions } from '../../helpers/Popper/Popper';
import { OUIAProps } from '../../helpers';
import type { SelectOptionProps } from './SelectOption';
/** @deprecated Use PopperOptions instead */
export type SelectPopperProps = PopperOptions;
export interface SelectToggleProps {
    /**  Select toggle node. */
    toggleNode: React.ReactNode;
    /** Reference to the toggle. */
    toggleRef?: React.RefObject<HTMLButtonElement | null>;
}
/**
 * See the Menu documentation for additional props that may be passed.
 */
export interface SelectProps extends MenuProps, OUIAProps {
    /** Anything which can be rendered in a select */
    children?: React.ReactNode;
    /** Classes applied to root element of select */
    className?: string;
    /** Flag to indicate if select is open */
    isOpen?: boolean;
    /** Single select option value for single select menus, or array of select option values for multi select. You can also specify isSelected on the SelectOption. */
    selected?: any | any[];
    /** Select toggle. The toggle should either be a renderer function which forwards the given toggle ref, or a direct ReactNode that should be passed along with the toggleRef property. */
    toggle: SelectToggleProps | ((toggleRef: React.RefObject<any>) => React.ReactNode);
    /** Flag indicating the toggle should be focused after a selection. If this use case is too restrictive, the optional toggleRef property with a node toggle may be used to control focus. */
    shouldFocusToggleOnSelect?: boolean;
    /** @beta Flag indicating the first menu item should be focused after opening the menu. */
    shouldFocusFirstItemOnOpen?: boolean;
    /** Function callback when user selects an option. */
    onSelect?: (event?: React.MouseEvent<Element, MouseEvent>, value?: SelectOptionProps['value']) => void;
    /** Callback to allow the select component to change the open state of the menu.
     * Triggered by clicking outside of the menu, or by pressing any keys specified in onOpenChangeKeys. */
    onOpenChange?: (isOpen: boolean) => void;
    /** Keys that trigger onOpenChange, defaults to tab and escape. It is highly recommended to include Escape in the array, while Tab may be omitted if the menu contains non-menu items that are focusable. */
    onOpenChangeKeys?: string[];
    /** Callback to override the toggle keydown behavior. By default, when the toggle has focus and the menu is open, pressing the up/down arrow keys will focus a valid non-disabled menu item - the first item for the down arrow key and last item for the up arrow key. */
    onToggleKeydown?: (event: KeyboardEvent) => void;
    /** Select variant. For typeahead variant focus won't shift to menu items when pressing up/down arrows. */
    variant?: 'default' | 'typeahead';
    /** Indicates if the select should be without the outer box-shadow */
    isPlain?: boolean;
    /** @hide Forwarded ref */
    innerRef?: React.Ref<HTMLDivElement>;
    /** z-index of the select menu */
    zIndex?: number;
    /** Determines the accessible role of the select. For a checkbox select pass in "menu". */
    role?: string;
    /** Additional properties to pass to the popper */
    popperProps?: PopperOptions;
    /** Height of the select menu */
    menuHeight?: string;
    /** Maximum height of select menu */
    maxMenuHeight?: string;
    /** Indicates if the select menu should be scrollable */
    isScrollable?: boolean;
    /** Flag indicating if scroll on focus of the first menu item should occur. */
    shouldPreventScrollOnItemFocus?: boolean;
    /** Time in ms to wait before firing the toggles' focus event. Defaults to 0 */
    focusTimeoutDelay?: number;
}
export declare const Select: import("react").ForwardRefExoticComponent<SelectProps & import("react").RefAttributes<any>>;
//# sourceMappingURL=Select.d.ts.mapI can see the PF6 `Select` does NOT have `readOnly`, `placeholderText`, `onToggle`, `selections`, `onClear`, or `maxHeight` props. These are old PF5 Select API remnants. Let me check the error details more carefully:
  ────────────────────────────────────────
  ▸ shell
    command: cd /home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/node-remediation-console/source && yarn build 2>&1 | grep -B2 "SelectProps" 

./components/shared/MultiSelectField.tsx 94:8-17
[tsl] ERROR in /home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/node-remediation-console/source/src/components/shared/MultiSelectField.tsx(94,9)
      TS2322: Type '{ children: ReactNode; id: string; validated: string; "aria-describedby": string; placeholderText: string; isOpen: boolean; onToggle: (isOpen: boolean) => void; onSelect: (event?: MouseEvent<Element, MouseEvent>, value?: any) => void; ... 19 more ...; onBlur: { ...; }; }' is not assignable to type 'IntrinsicAttributes & SelectProps & RefAttributes<any>'.
  Property 'validated' does not exist on type 'IntrinsicAttributes & SelectProps & RefAttributes<any>'.
--
./components/shared/SelectField.tsx 95:8-16
[tsl] ERROR in /home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/node-remediation-console/source/src/components/shared/SelectField.tsx(95,9)
      TS2322: Type '{ children: Element; toggle: (toggleRef: Ref<MenuToggleElement>) => Element; onOpenChange: Dispatch<SetStateAction<boolean>>; onSelect: (e: any, value: any) => void; isOpen: boolean; readOnly: boolean; }' is not assignable to type 'IntrinsicAttributes & SelectProps & RefAttributes<any>'.
  Property 'readOnly' does not exist on type 'IntrinsicAttributes & SelectProps & RefAttributes<any>'.Good. The `SelectField.tsx` error is just `readOnly` which doesn't exist on PF6 Select. The `MultiSelectField.tsx` has many old PF5 props. Let me check which errors are specifically about `Select` vs the other errors:
  ────────────────────────────────────────
  ▸ shell
    command: cd /home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/node-remediation-console/source && yarn build 2>&1 | grep -E "TS2322.*SelectProps|TS2322.*LabelGroupProps|TS2322.*EditButton|TS2322.*DetailsItem|TS2322.*ErrorBoundary|TS2322.*PopoverStatus|TS2322.*TabModal|TS2322.*ExpandCollapse|TS2322.*Tooltip|TS2559"

      TS2559: Type '{ children: Element[]; }' has no properties in common with type 'IntrinsicAttributes'.
      TS2322: Type '{ children: Element; label: string; obj: NodeHealthCheck; path: string; valueClassName: string; canEdit: boolean; editAsGroup: true; onEdit: () => void; }' is not assignable to type 'IntrinsicAttributes & DetailsItemProps'.
      TS2322: Type '{ children: string; label: string; obj: NodeHealthCheck; path: string; onEdit: () => void; }' is not assignable to type 'IntrinsicAttributes & DetailsItemProps'.
      TS2322: Type '{ children: Element; label: string; obj: NodeHealthCheck; path: string; }' is not assignable to type 'IntrinsicAttributes & DetailsItemProps'.
      TS2322: Type '{ children: Element; label: string; obj: NodeHealthCheck; path: string; }' is not assignable to type 'IntrinsicAttributes & DetailsItemProps'.
      TS2322: Type '{ children: Element; label: string; obj: NodeHealthCheck; path: string; }' is not assignable to type 'IntrinsicAttributes & DetailsItemProps'.
      TS2322: Type '{ children: Element; label: string; obj: NodeHealthCheck; }' is not assignable to type 'IntrinsicAttributes & DetailsItemProps'.
      TS2322: Type '{ children: number; label: string; obj: NodeHealthCheck; }' is not assignable to type 'IntrinsicAttributes & DetailsItemProps'.
      TS2322: Type '{ children: number; label: string; obj: NodeHealthCheck; }' is not assignable to type 'IntrinsicAttributes & DetailsItemProps'.
      TS2322: Type '{ children: Element; label: string; obj: NodeHealthCheck; }' is not assignable to type 'IntrinsicAttributes & DetailsItemProps'.
      TS2322: Type '{ children: Element[]; key: string; categoryName: string; collapsedText: string; expandedText: string; defaultIsOpen: true; numChips: number; }' is not assignable to type 'IntrinsicAttributes & IntrinsicClassAttributes<LabelGroup> & Pick<Readonly<LabelGroupProps>, never> & InexactPartial<...> & InexactPartial<...>'.
      TS2559: Type '{ children: Element[]; }' has no properties in common with type 'IntrinsicAttributes'.
      TS2322: Type '{ children: ReactNode; id: string; validated: string; "aria-describedby": string; placeholderText: string; isOpen: boolean; onToggle: (isOpen: boolean) => void; onSelect: (event?: MouseEvent<Element, MouseEvent>, value?: any) => void; ... 19 more ...; onBlur: { ...; }; }' is not assignable to type 'IntrinsicAttributes & SelectProps & RefAttributes<any>'.
      TS2322: Type '{ children: Element; toggle: (toggleRef: Ref<MenuToggleElement>) => Element; onOpenChange: Dispatch<SetStateAction<boolean>>; onSelect: (e: any, value: any) => void; isOpen: boolean; readOnly: boolean; }' is not assignable to type 'IntrinsicAttributes & SelectProps & RefAttributes<any>'.
      TS2322: Type 'NamedExoticComponent<TabModalProps<T>>' is not assignable to type 'TabModalFC'.
      TS2322: Type '{ children: Element; FallbackComponent: ComponentType<any>; }' is not assignable to type 'IntrinsicAttributes & IntrinsicClassAttributes<ErrorBoundary> & Readonly<ErrorBoundaryProps>'.
      TS2322: Type '{ children: any; statusBody: Element; className?: string; title: string; }' is not assignable to type 'IntrinsicAttributes & PopoverStatusProps'.
      TS2322: Type '{ children: string; testId: string; onClick: (e: MouseEvent<HTMLButtonElement, MouseEvent>) => void; }' is not assignable to type 'IntrinsicAttributes & EditButtonProps'.
      TS2322: Type '{ children: ReactNode; testId: string; onClick: (e: MouseEvent<HTMLButtonElement, MouseEvent>) => void; }' is not assignable to type 'IntrinsicAttributes & EditButtonProps'.Now I have a clear picture. Let me also check the `EllipsisTooltip` and `LabelGroup` errors:
  ────────────────────────────────────────
  ▸ shell
    command: cat src/components/shared/EllipsisTooltip.tsx

import * as React from "react";
import { Tooltip } from "@patternfly/react-core";

const EllipsisToolTip: React.FC<
  React.PropsWithChildren<{ content: React.ReactNode }>
> = ({ content, children }) => {
  const [showTooltip, setShowTooltip] = React.useState(false);

  const mouseEnterHandler = (e) => {
    if (e.target.offsetWidth !== e.target.scrollWidth && !showTooltip) {
      setShowTooltip(true);
    } else if (e.target.offsetWidth === e.target.scrollWidth && showTooltip) {
      setShowTooltip(false);
    }
  };

  return (
    <Tooltip content={content} hidden={!showTooltip} appendTo="inline">
      <div onMouseEnter={mouseEnterHandler}>{children}</div>
    </Tooltip>
  );
};

export default EllipsisToolTip;The `appendTo="inline"` error - in PF6, `appendTo` takes an `HTMLElement` or a function returning one, not a string.
  ────────────────────────────────────────
  ▸ shell
    command: cat src/components/editor/formView/remediatorField/RemediatorsArrayField.tsx

import {
  Button,
  Divider,
  ExpandableSection,
  Flex,
  FlexItem,
  Label,
} from "@patternfly/react-core";

import { FieldArray, FieldArrayRenderProps, useField } from "formik";
import * as React from "react";
import {
  getEmptyRemediationTemplate,
  getSortedRemediators,
} from "../../../../data/remediator";
import { Remediator } from "../../../../data/types";
import { useNodeHealthCheckTranslation } from "../../../../localization/useNodeHealthCheckTranslation";
import RemediatorField from "./RemediatorField";
import { DragDrop, Draggable, Droppable } from "@patternfly/react-core";
import { WithRemoveButton } from "../../../shared/WithRemoveButton";
import { GripVerticalIcon, InfoCircleIcon } from "@patternfly/react-icons";
import { getDurationHelptext } from "../../../../copiedFromConsole/utils/durationUtils";
import HelpIcon from "../../../shared/HelpIcon";
import AddMoreButton from "../../../shared/AddMoreButton";
import NumberSpinnerField from "../../../shared/NumberSpinnerField";
import { useDebounce } from "../../../../copiedFromConsole/hooks/useDebounce";
import InputField from "../../../../copiedFromConsole/formik-fields/InputField";
import { isEqual } from "lodash-es";

const ToggleContent = ({
  fieldName,
  isExpanded,
}: {
  fieldName: string;
  isExpanded: boolean;
}) => {
  const [{ value }, { error }] = useField<Remediator>(fieldName);
  const { t } = useNodeHealthCheckTranslation();
  return (
    <Flex alignItems={{ default: "alignItemsFlexStart" }}>
      <FlexItem>
        {value?.template?.name
          ? value?.template?.name
          : t("Name of remediation template")}
      </FlexItem>
      {error && !isExpanded && (
        <FlexItem>
          <Label color="red" icon={<InfoCircleIcon />} variant="outline">
            {t("Missing information")}
          </Label>
        </FlexItem>
      )}
    </Flex>
  );
};

const TimeoutField = ({ fieldName }: { fieldName: string }) => {
  const { t } = useNodeHealthCheckTranslation();
  return (
    <InputField
      name={fieldName}
      label={t("Timeout")}
      required
      helpText={getDurationHelptext(t)}
      labelIcon={
        <HelpIcon
          helpText={t(
            "The timeout field determines when the next remediation template is invoked."
          )}
        />
      }
    />
  );
};

const OrderField = ({
  fieldName,
  onChange,
}: {
  fieldName: string;
  onChange: () => void;
}) => {
  const { t } = useNodeHealthCheckTranslation();
  return (
    <NumberSpinnerField
      name={fieldName}
      required
      label={t("Order")}
      labelIcon={
        <HelpIcon
          helpText={t(
            "The order field determines the order in which the remediations are invoked. The lower order number is invoked earlier."
          )}
        />
      }
      onBlur={onChange}
    />
  );
};

const SingleRemediatorField = ({
  index,
  remove,
  fieldName,
  onOrderChanged,
  isExpanded,
  toggleExpand,
  isRemoveDisabled,
}: {
  remove: (index: number) => void;
  index: number;
  fieldName: string;
  onOrderChanged: () => void;
  isExpanded: boolean;
  toggleExpand: (index: number) => void;
  isRemoveDisabled: boolean;
}) => {
  return (
    <>
      <WithRemoveButton
        onClick={() => remove(index)}
        isDisabled={isRemoveDisabled}
        dataTest={"remove-remediator-button"}
      >
        <Flex
          alignItems={{ default: "alignItemsFlexStart" }}
          flexWrap={{ default: "nowrap" }}
        >
          <FlexItem
            spacer={{ default: "spacerSm" }}
            className="pf-c-expandable-section"
          >
            <Button
              icon={<GripVerticalIcon />}
              style={{
                padding:
                  "var(--pf-c-expandable-section__toggle--PaddingTop) 0 var(--pf-c-expandable-section__toggle--PaddingBottom) 0",
              }}
              variant="plain"
            />
          </FlexItem>
          <FlexItem grow={{ default: "grow" }}>
            <ExpandableSection
              toggleContent={
                <ToggleContent fieldName={fieldName} isExpanded={isExpanded} />
              }
              isIndented
              isExpanded={isExpanded}
              onToggle={() => toggleExpand(index)}
            >
              <>
                <RemediatorField fieldName={`${fieldName}`} />
                <TimeoutField fieldName={`${fieldName}.timeout`} />
                <OrderField
                  fieldName={`${fieldName}.order`}
                  onChange={onOrderChanged}
                />
              </>
            </ExpandableSection>
          </FlexItem>
        </Flex>
      </WithRemoveButton>
      <Divider />
    </>
  );
};

interface SourceType {
  droppableId: string;
  index: number;
}
type DestinationType = SourceType;

const reorder = (list: Remediator[], startIndex: number, endIndex: number) => {
  const result = list;
  const [removed] = result.splice(startIndex, 1);
  result.splice(endIndex, 0, removed);
  return result;
};

const getExpanded = (
  remediators: Remediator[],
  expandLast?: boolean
): Record<number, boolean> => {
  const ret: Record<number, boolean> = {};
  for (let i = 0; i < remediators.length; ++i) {
    ret[remediators[i].id] = false;
  }
  if (expandLast) {
    ret[remediators[remediators.length - 1].id] = true;
  }
  return ret;
};

const RemediatorsArrayFieldContent = ({
  push,
  remove,
  fieldName,
}: FieldArrayRenderProps & {
  fieldName: string;
}) => {
  const [{ value: remediators }, , { setValue: setRemediators }] =
    useField<Remediator[]>(fieldName);
  const { t } = useNodeHealthCheckTranslation();

  const [expanded, setExpanded] = React.useState<Record<number, boolean>>(
    getExpanded(remediators || [], remediators?.length === 1)
  );

  const onOrderFieldChange = (id: number) => {
    const newRemediators = getSortedRemediators(remediators);
    if (!isEqual(newRemediators, remediators)) {
      setRemediators(getSortedRemediators(remediators));
      setExpanded({ ...getExpanded(remediators), [id]: true });
    }
  };

  const debounce = useDebounce(onOrderFieldChange, 300);

  const onDrop = (source: SourceType, dest: DestinationType) => {
    debounce.cancel();
    if (dest) {
      const newItems = reorder(remediators, source.index, dest.index).map(
        (r, idx) => ({ ...r, order: idx })
      );
      setRemediators(newItems);
      return true;
    }
    return false;
  };

  const onAdd = () => {
    const prevRemediatorOrder = remediators[remediators.length - 1]?.order;
    const newRemediator: Remediator = {
      template: getEmptyRemediationTemplate(),
      order: (prevRemediatorOrder || 0) + 1,
      id: Math.random(),
    };
    setExpanded(getExpanded([...remediators, newRemediator], true));
    push(newRemediator);
  };

  return (
    <>
      <DragDrop onDrop={onDrop}>
        <Droppable>
          <>
            {remediators?.map((_remediator, index) => (
              <Draggable key={index}>
                <SingleRemediatorField
                  key={_remediator.id}
                  index={index}
                  remove={remove}
                  fieldName={`${fieldName}[${index}]`}
                  // eslint-disable-next-line @typescript-eslint/no-unsafe-return
                  onOrderChanged={() => debounce(_remediator.id)}
                  isExpanded={expanded[_remediator.id]}
                  toggleExpand={() =>
                    setExpanded({
                      ...expanded,
                      [_remediator.id]: !expanded[_remediator.id],
                    })
                  }
                  isRemoveDisabled={remediators.length === 1}
                />
              </Draggable>
            ))}
          </>
        </Droppable>
      </DragDrop>
      <AddMoreButton onClick={onAdd} dataTest="add-remediator-button">
        {t("Add more")}
      </AddMoreButton>
    </>
  );
};

const RemediatorsArrayField = () => {
  const fieldName = "formData.escalatingRemediations";
  return (
    <FieldArray name={fieldName} validateOnChange={false}>
      {(props) => {
        return (
          <RemediatorsArrayFieldContent fieldName={fieldName} {...props} />
        );
      }}
    </FieldArray>
  );
};

export default RemediatorsArrayField;Now let me check the `@patternfly/react-drag-drop` package:
  ────────────────────────────────────────
  ▸ shell
    command: ls node_modules/@patternfly/react-drag-drop/dist/esm/index.d.ts 2>/dev/null && echo "exists" || echo "not found"

node_modules/@patternfly/react-drag-drop/dist/esm/index.d.ts
exists
  ────────────────────────────────────────
  ▸ shell
    command: grep "DragDrop\|Draggable\|Droppable" node_modules/@patternfly/react-drag-drop/dist/esm/index.d.ts

(no output)

Command exited with code 1
  ────────────────────────────────────────
  ▸ shell
    command: cat node_modules/@patternfly/react-drag-drop/dist/esm/index.d.ts

export * from './components';
//# sourceMappingURL=index.d.ts.map
  ────────────────────────────────────────
  ▸ shell
    command: cat node_modules/@patternfly/react-drag-drop/dist/esm/components/index.d.ts

export * from './DragDrop';
//# sourceMappingURL=index.d.ts.map
  ────────────────────────────────────────
  ▸ shell
    command: ls node_modules/@patternfly/react-drag-drop/dist/esm/components/DragDrop/

DragButton.d.ts
DragButton.d.ts.map
DragButton.js
DragButton.js.map
DragDropContainer.d.ts
DragDropContainer.d.ts.map
DragDropContainer.js
DragDropContainer.js.map
DragDropSort.d.ts
DragDropSort.d.ts.map
DragDropSort.js
DragDropSort.js.map
DraggableDataListItem.d.ts
DraggableDataListItem.d.ts.map
DraggableDataListItem.js
DraggableDataListItem.js.map
Draggable.d.ts
Draggable.d.ts.map
DraggableDualListSelectorListItem.d.ts
DraggableDualListSelectorListItem.d.ts.map
DraggableDualListSelectorListItem.js
DraggableDualListSelectorListItem.js.map
Draggable.js
Draggable.js.map
Droppable.d.ts
Droppable.d.ts.map
Droppable.js
Droppable.js.map
index.d.ts
index.d.ts.map
index.js
index.js.map
  ────────────────────────────────────────
  ▸ shell
    command: cat node_modules/@patternfly/react-drag-drop/dist/esm/components/DragDrop/index.d.ts

export * from './DragDropSort';
export * from './Droppable';
export * from './DragDropContainer';
//# sourceMappingURL=index.d.ts.map
  ────────────────────────────────────────
  ▸ shell
    command: grep "export" node_modules/@patternfly/react-drag-drop/dist/esm/components/DragDrop/Droppable.d.ts node_modules/@patternfly/react-drag-drop/dist/esm/components/DragDrop/Draggable.d.ts node_modules/@patternfly/react-drag-drop/dist/esm/components/DragDrop/DragDropContainer.d.ts 2>/dev/null

node_modules/@patternfly/react-drag-drop/dist/esm/components/DragDrop/Droppable.d.ts:export declare const Droppable: React.FunctionComponent<DroppableProps>;
node_modules/@patternfly/react-drag-drop/dist/esm/components/DragDrop/Droppable.d.ts:export {};
